feature_id,region,district,township,ex_from,ex_to,kv_type,cable_type,vertex_count,actual_length_km,straight_line_km,detour_extra_km,sinuosity_index,detour_pct,classification,significant_detour
All_states_region_MVLine_tsp_level.1810,Unknown,,Salingyi,,,,11KV,4,2.760365,2.492014,0.268351,1.107684,10.7684,minor_detour,False
All_states_region_MVLine_tsp_level.1811,Unknown,,Salingyi,,,,11KV,2,0.900251,0.900251,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1812,Unknown,,Salingyi,,,,11KV,2,1.30854,1.30854,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1813,Unknown,,Salingyi,,,,33KV,7,20.079909,11.68291,8.397,1.718742,71.8742,severe_detour,True
All_states_region_MVLine_tsp_level.1814,Unknown,,Salingyi,,,,11KV,4,6.679242,6.578416,0.100826,1.015327,1.5327,near_straight,False
All_states_region_MVLine_tsp_level.1815,Unknown,,Salingyi,,,,11KV,2,0.612697,0.612697,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1816,Unknown,,Indaw,,,,33KV,11,6.942254,5.932111,1.010143,1.170284,17.0284,minor_detour,False
All_states_region_MVLine_tsp_level.1817,Unknown,,Indaw,,,,11KV,22,31.591611,27.735239,3.856372,1.139042,13.9042,minor_detour,False
All_states_region_MVLine_tsp_level.1818,Unknown,,Indaw,,,,11KV,2,3.055009,3.055009,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1819,Unknown,,Indaw,,,,11KV,17,37.654868,34.595225,3.059643,1.088441,8.8441,minor_detour,False
All_states_region_MVLine_tsp_level.1820,Unknown,,Indaw,,,,11KV,6,11.36608,8.942393,2.423687,1.271033,27.1033,moderate_detour,True
All_states_region_MVLine_tsp_level.1821,Unknown,,Indaw,,,,11KV,2,4.401064,4.401064,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1822,Unknown,,Indaw,,,,11KV,2,1.105659,1.105659,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1823,Unknown,,Indaw,,,,11KV,5,6.955753,4.313479,2.642274,1.612562,61.2562,severe_detour,True
All_states_region_MVLine_tsp_level.1824,Unknown,,Indaw,,,,11KV,2,2.44386,2.44386,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1825,Unknown,,Mohnyin,,,,11KV,9,10.859278,10.729011,0.130267,1.012142,1.2142,near_straight,False
All_states_region_MVLine_tsp_level.1826,Unknown,,Mohnyin,,,,11KV,2,0.764288,0.764288,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1827,Unknown,,Indaw,,,,11KV,3,2.029878,1.727262,0.302617,1.1752,17.52,minor_detour,False
All_states_region_MVLine_tsp_level.1828,Unknown,,Indaw,,,,11KV,4,7.616925,3.809409,3.807516,1.999503,99.9503,severe_detour,True
All_states_region_MVLine_tsp_level.1829,Unknown,,Indaw,,,,11KV,4,1.847077,1.767293,0.079784,1.045145,4.5145,near_straight,False
All_states_region_MVLine_tsp_level.1830,Unknown,,Indaw,,,,11KV,3,2.065756,2.065698,5.9e-05,1.000028,0.0028,near_straight,False
All_states_region_MVLine_tsp_level.1831,Unknown,,Indaw,,,,11KV,2,2.644883,2.644883,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1832,Unknown,,Indaw,,,,11KV,3,0.691424,0.682099,0.009325,1.013671,1.3671,near_straight,False
All_states_region_MVLine_tsp_level.1833,Unknown,,Indaw,,,,11KV,2,1.368756,1.368756,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1834,Unknown,,Indaw,,,,11KV,2,2.587674,2.587674,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1835,Unknown,,Indaw,,,,11KV,2,1.413691,1.413691,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1836,Unknown,,Indaw,,,,11KV,2,0.855476,0.855476,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1837,Unknown,,Indaw,,,,11KV,2,3.230751,3.230751,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1838,Unknown,,Indaw,,,,11KV,2,0.879168,0.879168,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1839,Unknown,,Indaw,,,,11KV,2,5.963114,5.963114,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1840,Unknown,,Indaw,,,,11KV,2,1.059767,1.059767,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1841,Unknown,,Wuntho,,,,33KV,3,3.296696,3.238213,0.058483,1.01806,1.806,near_straight,False
All_states_region_MVLine_tsp_level.1842,Unknown,,Wuntho,,,,33KV,2,0.988116,0.988116,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1886,Unknown,,Tabayin,,,,11KV,2,2.440197,2.440197,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1843,Unknown,,Wuntho,,,,11KV,4,15.633356,12.025567,3.607789,1.30001,30.001,moderate_detour,True
All_states_region_MVLine_tsp_level.1844,Unknown,,Wuntho,,,,11KV,2,1.056389,1.056389,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1845,Unknown,,Wuntho,,,,11KV,3,1.959645,1.957799,0.001846,1.000943,0.0943,near_straight,False
All_states_region_MVLine_tsp_level.1846,Unknown,,Katha,,,,11KV,3,5.570692,5.427616,0.143076,1.026361,2.6361,near_straight,False
All_states_region_MVLine_tsp_level.1847,Unknown,,Katha,,,,11KV,2,1.121384,1.121384,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1848,Unknown,,Katha,,,,11KV,4,4.402974,2.734154,1.66882,1.610361,61.0361,severe_detour,True
All_states_region_MVLine_tsp_level.1849,Unknown,,Kawlin,,,,11KV,7,7.214323,6.884328,0.329994,1.047934,4.7934,near_straight,False
All_states_region_MVLine_tsp_level.1850,Unknown,,Kawlin,,,,11KV,2,0.479369,0.479369,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1851,Unknown,,Kawlin,,,,11KV,2,0.430934,0.430934,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1852,Unknown,,Kawlin,,,,11KV,2,0.844119,0.844119,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1853,Unknown,,Kawlin,,,,11KV,3,3.888163,3.635791,0.252373,1.069413,6.9413,minor_detour,False
All_states_region_MVLine_tsp_level.1854,Unknown,,Kawlin,,,,11KV,6,4.858154,4.712105,0.146049,1.030994,3.0994,near_straight,False
All_states_region_MVLine_tsp_level.1855,Unknown,,Kawlin,,,,11KV,2,1.757889,1.757889,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1856,Unknown,,Kawlin,,,,11KV,3,4.990244,4.469022,0.521222,1.11663,11.663,minor_detour,False
All_states_region_MVLine_tsp_level.1857,Unknown,,Kawlin,,,,11KV,3,2.632768,2.62985,0.002918,1.00111,0.111,near_straight,False
All_states_region_MVLine_tsp_level.1858,Unknown,,Kawlin,,,,11KV,2,2.319378,2.319378,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1859,Unknown,,Kawlin,,,,11KV,3,4.15275,3.398026,0.754724,1.222106,22.2106,moderate_detour,True
All_states_region_MVLine_tsp_level.1860,Unknown,,Kawlin,,,,11KV,8,26.130926,23.163644,2.967282,1.128101,12.8101,minor_detour,False
All_states_region_MVLine_tsp_level.1861,Unknown,,Kawlin,,,,11KV,3,3.911213,2.892424,1.018789,1.352227,35.2227,moderate_detour,True
All_states_region_MVLine_tsp_level.1862,Unknown,,Kawlin,,,,11KV,2,0.461777,0.461777,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1863,Unknown,,Kawlin,,,,11KV,2,3.642985,3.642985,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1864,Unknown,,Kawlin,,,,11KV,2,0.363595,0.363595,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1865,Unknown,,Kawlin,,,,11KV,4,7.787565,6.739335,1.048231,1.155539,15.5539,minor_detour,False
All_states_region_MVLine_tsp_level.1866,Unknown,,Kawlin,,,,11KV,5,7.894513,7.53369,0.360823,1.047895,4.7895,near_straight,False
All_states_region_MVLine_tsp_level.1867,Unknown,,Kawlin,,,,11KV,3,2.313653,2.254382,0.05927,1.026291,2.6291,near_straight,False
All_states_region_MVLine_tsp_level.1868,Unknown,,Kawlin,,,,11KV,2,0.541099,0.541099,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1869,Unknown,,Kawlin,,,,11KV,2,0.462478,0.462478,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1870,Unknown,,Kawlin,,,,11KV,2,2.153258,2.153258,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1871,Unknown,,Kawlin,,,,11KV,2,3.705304,3.705304,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1872,Unknown,,Kawlin,,,,11KV,2,0.594476,0.594476,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1873,Unknown,,Kawlin,,,,11KV,7,8.486248,5.687312,2.798936,1.492137,49.2137,moderate_detour,True
All_states_region_MVLine_tsp_level.1874,Unknown,,Kawlin,,,,11KV,3,3.086678,2.044402,1.042277,1.50982,50.982,severe_detour,True
All_states_region_MVLine_tsp_level.1875,Unknown,,Kawlin,,,,11KV,2,0.309168,0.309168,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1876,Unknown,,Kawlin,,,,11KV,2,1.413042,1.413042,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1877,Unknown,,Kawlin,,,,11KV,3,4.136473,4.125827,0.010646,1.00258,0.258,near_straight,False
All_states_region_MVLine_tsp_level.1878,Unknown,,Kawlin,,,,11KV,3,3.946658,3.11206,0.834597,1.268182,26.8182,moderate_detour,True
All_states_region_MVLine_tsp_level.1879,Unknown,,Kawlin,,,,11KV,3,7.311525,7.039485,0.27204,1.038645,3.8645,near_straight,False
All_states_region_MVLine_tsp_level.1880,Unknown,,Kawlin,,,,11KV,4,4.82011,4.745289,0.074821,1.015767,1.5767,near_straight,False
All_states_region_MVLine_tsp_level.1881,Unknown,,Kawlin,,,,11KV,2,1.088225,1.088225,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1882,Unknown,,Tabayin,,,,11KV,9,17.049067,15.855285,1.193781,1.075292,7.5292,minor_detour,False
All_states_region_MVLine_tsp_level.1883,Unknown,,Tabayin,,,,11KV,2,21.535599,21.535599,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1884,Unknown,,Tabayin,,,,11KV,2,3.192741,3.192741,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1885,Unknown,,Tabayin,,,,11KV,4,3.546566,3.52719,0.019377,1.005494,0.5494,near_straight,False
All_states_region_MVLine_tsp_level.1887,Unknown,,Tabayin,,,,11KV,2,0.554171,0.554171,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1888,Unknown,,Tabayin,,,,11KV,2,6.675922,6.675922,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1889,Unknown,,Tabayin,,,,11KV,3,8.84279,8.842752,3.8e-05,1.000004,0.0004,near_straight,False
All_states_region_MVLine_tsp_level.1890,Unknown,,Tabayin,,,,11KV,2,0.79491,0.79491,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1891,Unknown,,Tabayin,,,,11KV,2,3.338787,3.338787,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1892,Unknown,,Tabayin,,,,11KV,5,16.615917,16.43861,0.177307,1.010786,1.0786,near_straight,False
All_states_region_MVLine_tsp_level.1893,Unknown,,KhinU,,,,11KV,5,7.631591,5.694539,1.937052,1.34016,34.016,moderate_detour,True
All_states_region_MVLine_tsp_level.1894,Unknown,,KhinU,,,,11KV,4,13.040906,10.494722,2.546184,1.242616,24.2616,moderate_detour,True
All_states_region_MVLine_tsp_level.1895,Unknown,,KhinU,,,,11KV,2,0.681858,0.681858,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1896,Unknown,,KhinU,,,,11KV,9,11.259656,8.471503,2.788153,1.329121,32.9121,moderate_detour,True
All_states_region_MVLine_tsp_level.1897,Unknown,,KhinU,,,,11KV,2,0.541584,0.541584,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1898,Unknown,,KhinU,,,,11KV,2,1.000604,1.000604,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1899,Unknown,,KhinU,,,,11KV,5,8.575143,8.101071,0.474071,1.05852,5.852,minor_detour,False
All_states_region_MVLine_tsp_level.1900,Unknown,,KhinU,,,,11KV,2,2.380234,2.380234,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1901,Unknown,,KhinU,,,,11KV,2,1.238699,1.238699,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1902,Unknown,,KhinU,,,,11KV,2,2.316862,2.316862,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1903,Unknown,,KhinU,,,,11KV,4,3.240966,2.892777,0.348189,1.120365,12.0365,minor_detour,False
All_states_region_MVLine_tsp_level.1904,Unknown,,KhinU,,,,11KV,4,7.859312,6.277609,1.581703,1.251959,25.1959,moderate_detour,True
All_states_region_MVLine_tsp_level.1905,Unknown,,KhinU,,,,11KV,2,0.688798,0.688798,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1906,Unknown,,KhinU,,,,11KV,2,1.899133,1.899133,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1907,Unknown,,Shwebo,,,,11KV,3,5.799024,5.760499,0.038526,1.006688,0.6688,near_straight,False
All_states_region_MVLine_tsp_level.1908,Unknown,,Shwebo,,,,11KV,2,1.160749,1.160749,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1909,Unknown,,Shwebo,,,,11KV,2,0.839404,0.839404,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1910,Unknown,,Shwebo,,,,11KV,6,8.828683,8.659663,0.16902,1.019518,1.9518,near_straight,False
All_states_region_MVLine_tsp_level.1911,Unknown,,Shwebo,,,,11KV,6,16.043305,15.370749,0.672557,1.043756,4.3756,near_straight,False
All_states_region_MVLine_tsp_level.1912,Unknown,,Shwebo,,,,11KV,10,20.255847,18.004774,2.251073,1.125026,12.5026,minor_detour,False
All_states_region_MVLine_tsp_level.1913,Unknown,,Shwebo,,,,11KV,2,1.162551,1.162551,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1914,Unknown,,Shwebo,,,,11KV,2,2.102262,2.102262,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1915,Unknown,,Shwebo,,,,11KV,2,3.193639,3.193639,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1916,Unknown,,Shwebo,,,,11KV,3,6.017017,5.013217,1.0038,1.200231,20.0231,moderate_detour,True
All_states_region_MVLine_tsp_level.1917,Unknown,,Shwebo,,,,11KV,2,2.805564,2.805564,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1918,Unknown,,Shwebo,,,,11KV,12,18.44966,17.405794,1.043866,1.059972,5.9972,minor_detour,False
All_states_region_MVLine_tsp_level.1919,Unknown,,Shwebo,,,,11KV,2,3.609386,3.609386,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1920,Unknown,,Shwebo,,,,11KV,3,1.483521,1.483521,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1921,Unknown,,Shwebo,,,,11KV,2,0.656815,0.656815,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1922,Unknown,,Shwebo,,,,11KV,3,3.812802,3.806338,0.006465,1.001698,0.1698,near_straight,False
All_states_region_MVLine_tsp_level.1923,Unknown,,Shwebo,,,,11KV,3,1.633396,1.617772,0.015624,1.009658,0.9658,near_straight,False
All_states_region_MVLine_tsp_level.1924,Unknown,,Shwebo,,,,11KV,8,13.288175,9.188793,4.099383,1.446129,44.6129,moderate_detour,True
All_states_region_MVLine_tsp_level.1925,Unknown,,Shwebo,,,,11KV,2,2.705896,2.705896,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1926,Unknown,,Shwebo,,,,11KV,2,0.529653,0.529653,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1927,Unknown,,Shwebo,,,,11KV,2,1.401558,1.401558,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1967,ShanN,Lashio,Lashio,,,,,3,4.569583,4.532496,0.037087,1.008183,0.8183,near_straight,False
All_states_region_MVLine_tsp_level.1928,Unknown,,Shwebo,,,,11KV,6,8.606751,8.508663,0.098088,1.011528,1.1528,near_straight,False
All_states_region_MVLine_tsp_level.1929,Unknown,,Shwebo,,,,11KV,2,1.360321,1.360321,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1930,Unknown,,Wetlet,,,,11KV,3,3.626582,3.599182,0.027399,1.007613,0.7613,near_straight,False
All_states_region_MVLine_tsp_level.1931,Unknown,,Wetlet,,,,11KV,2,3.857607,3.857607,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1932,Unknown,,Wetlet,,,,11KV,2,0.524866,0.524866,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1933,Unknown,,Wetlet,,,,11KV,3,0.823378,0.823352,2.6e-05,1.000032,0.0032,near_straight,False
All_states_region_MVLine_tsp_level.1934,Unknown,,Wetlet,,,,11KV,2,8.600819,8.600819,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1935,Unknown,,Wetlet,,,,11KV,2,1.285314,1.285314,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1936,Unknown,,Wetlet,,,,11KV,9,24.073592,17.284842,6.78875,1.392757,39.2757,moderate_detour,True
All_states_region_MVLine_tsp_level.1937,Unknown,,Wetlet,,,,11KV,3,10.510261,10.465854,0.044406,1.004243,0.4243,near_straight,False
All_states_region_MVLine_tsp_level.1938,Unknown,,Wetlet,,,,11KV,2,2.107775,2.107775,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1939,Unknown,,Wetlet,,,,11KV,2,0.89526,0.89526,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1940,Unknown,,Wetlet,,,,11KV,2,0.510068,0.510068,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1941,Unknown,,Wetlet,,,,11KV,2,1.869428,1.869428,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1942,Unknown,,Wetlet,,,,11KV,2,0.270612,0.270612,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1943,Unknown,,Wetlet,,,,11KV,2,1.003869,1.003869,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1944,Unknown,,Wetlet,,,,11KV,3,1.698887,1.664511,0.034377,1.020653,2.0653,near_straight,False
All_states_region_MVLine_tsp_level.1945,Unknown,,Ayadaw,,,,11KV,2,2.528977,2.528977,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1946,Unknown,,Wetlet,,,,11KV,2,1.000603,1.000603,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1947,Unknown,,Ayadaw,,,,11KV,3,0.570767,0.567542,0.003225,1.005683,0.5683,near_straight,False
All_states_region_MVLine_tsp_level.1948,Unknown,,Ayadaw,,,,11KV,2,2.903501,2.903501,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1949,ShanN,Lashio,Namhkan,ShweLi 1 hydropower,Mandaly Shwesaryan,,,10,222.647879,199.977028,22.670851,1.113367,11.3367,minor_detour,False
All_states_region_MVLine_tsp_level.1950,ShanN,Lashio,Muse,ShweLi 1 hydropower,Muse,,,3,53.45639,50.377597,3.078793,1.061114,6.1114,minor_detour,False
All_states_region_MVLine_tsp_level.1951,ShanN,Lashio,Lashio,Mansan,Lashio,,,6,37.34771,34.312289,3.035421,1.088465,8.8465,minor_detour,False
All_states_region_MVLine_tsp_level.1952,ShanN,Lashio,Hsipaw,Mansan,Hsipaw,,,4,37.144615,36.963926,0.180689,1.004888,0.4888,near_straight,False
All_states_region_MVLine_tsp_level.1953,ShanN,Lashio,Hsipaw,Hsipaw line,Namhsan,,,3,29.829434,29.068612,0.760822,1.026173,2.6173,near_straight,False
All_states_region_MVLine_tsp_level.1954,ShanN,Lashio,Kutkai,Lashio,Tamoenye,,,7,86.650385,77.899685,8.750699,1.112333,11.2333,minor_detour,False
All_states_region_MVLine_tsp_level.1955,ShanN,Lashio,Hsipaw,Hsipaw,Namlan,,,7,57.845638,45.048026,12.797613,1.284088,28.4088,moderate_detour,True
All_states_region_MVLine_tsp_level.1956,ShanN,Lashio,Hsipaw,Hsipaw,Kyaukme,,,4,50.912902,24.516238,26.396664,2.076701,107.6701,severe_detour,True
All_states_region_MVLine_tsp_level.1957,ShanN,Lashio,Lashio,Lashio,,,,2,6.564138,6.564138,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1958,ShanN,Lashio,Lashio,Lashio,,,,2,4.151299,4.151299,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1959,ShanN,Lashio,Lashio,Lashio,,,,2,8.156657,8.156657,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1960,ShanE,Kengtung,Kengtung,Namwok hydropwer,Kengtung,,,2,12.954603,12.954603,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1961,ShanN,Lashio,Lashio,,,,,9,6.512363,6.347398,0.164965,1.025989,2.5989,near_straight,False
All_states_region_MVLine_tsp_level.1962,ShanN,Lashio,Lashio,,,,,2,1.651661,1.651661,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1963,ShanN,Lashio,Lashio,,,,,2,18.15998,18.15998,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1964,ShanN,Lashio,Lashio,,,,,3,18.69006,18.688401,0.001659,1.000089,0.0089,near_straight,False
All_states_region_MVLine_tsp_level.1965,ShanN,Lashio,Lashio,,,,,11,9.627458,6.797498,2.829959,1.416324,41.6324,moderate_detour,True
All_states_region_MVLine_tsp_level.1966,ShanN,Lashio,Lashio,,,,,3,2.574021,2.570095,0.003927,1.001528,0.1528,near_straight,False
All_states_region_MVLine_tsp_level.1968,ShanN,Lashio,Hsipaw,,,,,6,3.457893,0.85433,2.603563,4.047491,304.7491,severe_detour,True
All_states_region_MVLine_tsp_level.1969,ShanN,Lashio,Hsipaw,,,,,8,4.322343,3.737189,0.585154,1.156576,15.6576,minor_detour,False
All_states_region_MVLine_tsp_level.1970,ShanN,Lashio,Hsiapw,,,,,7,7.798448,7.018834,0.779614,1.111074,11.1074,minor_detour,False
All_states_region_MVLine_tsp_level.1971,ShanS,Taunggyi,Kalaw,Kalaw,Dragon cement,,,2,18.065576,18.065576,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1972,ShanS,Taunggyi,Naungtayar,Kalaw,Naungtayar,,,4,42.487678,42.299921,0.187757,1.004439,0.4439,near_straight,False
All_states_region_MVLine_tsp_level.1973,ShanS,Taunggyi,Taunggyi,Kalaw,Taunggyi,,,17,59.991596,51.963422,8.028173,1.154497,15.4497,minor_detour,False
All_states_region_MVLine_tsp_level.1974,ShanS,Taunggyi,Lawsawk,Zawgyi,Shwenyaung,,,6,88.174294,83.710932,4.463363,1.053319,5.3319,minor_detour,False
All_states_region_MVLine_tsp_level.1975,ShanS,Taunggyi,Pindaya,Kalw,Pindaya,,,6,38.80873,36.915246,1.893484,1.051293,5.1293,minor_detour,False
All_states_region_MVLine_tsp_level.1976,ShanS,Taunggyi,Ywangan,Pindaya,Ywangan,,,6,51.994384,33.603328,18.391056,1.547299,54.7299,severe_detour,True
All_states_region_MVLine_tsp_level.1977,ShanS,Taunggyi,Shwenyaung,Shwenyaung,Nyaungshwe,,,2,14.251197,14.251197,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1978,ShanS,Taunggyi,Heho,Heho,Taunglaylone,,,2,13.306345,13.306345,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1979,ShanS,Taunggyi,Mongkaung,Namsan,Mongkaing,,,4,96.788429,82.750517,14.037911,1.169641,16.9641,minor_detour,False
All_states_region_MVLine_tsp_level.1980,ShanS,Taunggyi,Laihka,Namsan,Kholam,,,2,46.842434,46.842434,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1981,ShanS,Taunggyi,Langkho,Namsan,Linkhay,,,14,71.257039,67.533181,3.723859,1.055141,5.5141,minor_detour,False
All_states_region_MVLine_tsp_level.1982,ShanS,Taunggyi,Langkho,Linkhay,PanHut,,,3,16.836021,16.835722,0.000298,1.000018,0.0018,near_straight,False
All_states_region_MVLine_tsp_level.1983,ShanS,Taunggyi,Mongpan,Linkhay,Mongpan,,,3,37.234755,36.462121,0.772634,1.02119,2.119,near_straight,False
All_states_region_MVLine_tsp_level.1984,ShanS,Taunggyi,Hopong,Shwenyaung,MongPawn,,,5,49.595694,49.486782,0.108912,1.002201,0.2201,near_straight,False
All_states_region_MVLine_tsp_level.1985,ShanS,Taunggyi,Pekon,Beluchaung hydropower,Pekon,,,3,20.453889,20.413517,0.040373,1.001978,0.1978,near_straight,False
All_states_region_MVLine_tsp_level.1986,ShanS,Taunggyi,Kalaw,Beluchaung hydropower,Thazi,,,2,9.399917,9.399917,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1987,ShanS,Taunggyi,Kalaw,Kayah state,Kalaw,,,8,141.319674,116.623551,24.696123,1.211759,21.1759,moderate_detour,True
All_states_region_MVLine_tsp_level.1988,ShanS,Taunggyi,Kalaw,Kengtawng,Kalaw,,,16,98.751191,95.305531,3.44566,1.036154,3.6154,near_straight,False
All_states_region_MVLine_tsp_level.1989,ShanS,Taunggyi,Nansang,Kengtawng,Kalaw,,,8,113.737054,87.222403,26.514652,1.303989,30.3989,moderate_detour,True
All_states_region_MVLine_tsp_level.1990,ShanS,Taunggyi,Loilen,,,,,4,8.787787,8.038814,0.748973,1.09317,9.317,minor_detour,False
All_states_region_MVLine_tsp_level.1991,ShanS,Taunggyi,Mongnaung,,,,,2,60.234696,60.234696,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1992,ShanS,Taunggyi,Kalaw,,,,,9,12.99839,11.988865,1.009525,1.084205,8.4205,minor_detour,False
All_states_region_MVLine_tsp_level.1993,ShanS,Taunggyi,Kalaw,,,,,3,2.56676,2.56662,0.00014,1.000055,0.0055,near_straight,False
All_states_region_MVLine_tsp_level.1994,ShanS,Taunggyi,Taunggyi,,,,,24,26.54474,20.973041,5.571699,1.26566,26.566,moderate_detour,True
All_states_region_MVLine_tsp_level.1995,ShanS,Taunggyi,Taunggyi,,,,,6,6.949688,3.573549,3.37614,1.944758,94.4758,severe_detour,True
All_states_region_MVLine_tsp_level.1996,ShanS,Taunggyi,Taunggyi,,,,,7,10.079934,9.647996,0.431938,1.04477,4.477,near_straight,False
